,Title,URL,LCCN,Date,Description
307,51st annual exhibition - American painting and sculpture - The Art Institute of Chicago,https://www.loc.gov/item/98510009/,98510009,1936,"1 print (poster) : silkscreen, color. | Poster for art exhibit showing the American flag."
308,Illinois: A descriptive and historical guide,https://www.loc.gov/item/98507272/,98507272,1936,"1 print on board (poster) : silkscreen, color. | Poster for Federal Writers' Project advertising ""American Guide Series"" volume on Illinois, showing outline of map of the state."
309,Museum of science & industry,https://www.loc.gov/item/98510059/,98510059,1936,"1 print on board (poster) : silkscreen, color. | Poster for Museum of Science & Industry, showing an abstract design of industrial elements."
310,See how WPA welfare services protect Americans Exhibition National Museum /,https://www.loc.gov/item/98510089/,98510089,1936,"1 print on board (poster) : silkscreen, color. | Poster for exhibition of WPA welfare services; text in red, white and blue."
311,Illinois symphony orchestra,https://www.loc.gov/item/98508124/,98508124,1936,"1 print on board (poster) : silkscreen, color. | Poster for Federal Music Project presentation of the Illinois Symphony Orchestra at the Great Northern Theatre, showing a hand conducting and musical notes along left border."
312,"Amateur contest, July 23rd - Du Page County centennial, Warrenville",https://www.loc.gov/item/98510091/,98510091,1936,"1 print on board (poster) : silkscreen, color. | Poster showing a stylized drawing of a woman singing."
313,Don't gum up a book,https://www.loc.gov/item/2011645391/,2011645391,1936,"1 print on board (poster) : silkscreen, color ; 35.6 x 28 cm. | WPA poster shows a boy walking on a book with gummed up feet and hands."
314,Be kind to books club Are you a member? /,https://www.loc.gov/item/98510092/,98510092,1936,"1 print on board (poster) : silkscreen, color. | Poster showing a group of children with their book club banner."
315,International exhibition of water colors The Art Institute of Chicago - March 23 - May 14 1939 /,https://www.loc.gov/item/98510102/,98510102,1939,"1 print on board (poster) : silkscreen, color. | Poster for exhibit of watercolors at the Art Institute of Chicago, showing a paintbrush in a glass of water."
316,International exhibition - Water colors The Art Institute of Chicago - March 23 - May 14 1939.,https://www.loc.gov/item/98508185/,98508185,1939,"1 print (poster) : silkscreen, color ; 36 x 26 cm. | Poster for exhibit of watercolors at the Art Institute of Chicago, showing a paintbrush in a glass of water."
317,Little Miss Muffet ... reading a picture book ...,https://www.loc.gov/item/98510110/,98510110,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting reading among children, showing Miss Muffet sharing her picture book with a spider."
318,"Pet show WPA recreation project, Dist. No. 2 /",https://www.loc.gov/item/98510115/,98510115,1936,"1 print on board (poster) : silkscreen, color. | Poster showing a dog wearing a blue ribbon, flanked by cats."
319,"Visit the Brookfield Zoo by the ""L""",https://www.loc.gov/item/95514304/,95514304,1936,"1 print on board (poster) : silkscreen, color. | Text with panda."
320,This breaks the back of a book!,https://www.loc.gov/item/2011645388/,2011645388,1936,"1 print on board (poster) : silkscreen, color ; 35.6 x 28 cm. | WPA poster shows a boy doing a handstand on the spine of a book."
321,A book mark would be better!,https://www.loc.gov/item/2011645389/,2011645389,1936,"1 print on board (poster) : silkscreen, color ; 35.6 x 28 cm. | WPA poster shows a boy ironing down the page of a book."
322,Rain is bad for a book!,https://www.loc.gov/item/2011645390/,2011645390,1936,"1 print on board (poster) : silkscreen, color ; 35.6 x 28 cm. | WPA poster shows a boy with an umbrella sitting on an open book."
323,"Athletics--W.P.A. recreation project, Dist. No. 2",https://www.loc.gov/item/98510129/,98510129,1936,"1 print on board (poster) : silkscreen, color. | Poster showing youths playing basketball, baseball, and volleyball."
324,January--A year of good reading ahead,https://www.loc.gov/item/98510133/,98510133,1936,"1 print on board (poster) : silkscreen, color. | Poster for statewide WPA Library Project, Illinois, showing a child pulling a sled full of books toward a house."
325,"Doctor, lawyer, merchant, chief agree...these books are too good to miss!",https://www.loc.gov/item/98510139/,98510139,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting reading, showing a doctor, a lawyer, a merchant, and a Native American in headdress."
326,Art classes for children,https://www.loc.gov/item/98510141/,98510141,1936,"1 print on board (poster) : silkscreen, color. | Poster showing a child drawing."
327,The job of being a parent,https://www.loc.gov/item/98517928/,98517928,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting families, showing father, mother, son, and daughter."
328,Keep fit ... get your test now,https://www.loc.gov/item/98510126/,98510126,1936,"1 print on board (poster) : silkscreen, color. | City of Chicago Municipal Tuberculosis Sanitarium poster promoting testing for tuberculosis and showing two athletes hurdling barriers ""malnutrition"" and ""heart disease"" and a third athlete stumbling over the barrier ""tuberculosis"" on their way to the finish line ""good health."""
329,"Lincoln Douglas debate Du Page County Centennial, August 27th, West Chicago /",https://www.loc.gov/item/98513276/,98513276,1936,"1 print on board (poster) : silkscreen, color. | Poster for a reenactment of the Lincoln-Douglas debate to be held at the DuPage County Centennial, showing bust portraits of Abraham Lincoln and Stephen Douglas."
330,Make your health points--get your test now,https://www.loc.gov/item/98510127/,98510127,1936,"1 print on board (poster) : silkscreen, color. | City of Chicago Municipal Tuberculosis Sanitarium poster promoting testing for tuberculosis and showing two girls playing basketball, shooting at hoop ""good health."""
331,"Old settlers picnic--July 15, Du Page County Centennial, Roselle",https://www.loc.gov/item/98513263/,98513263,1936,"1 print on board (poster) : silkscreen, color. | Poster showing a well-dressed woman standing beside a well-dressed man."
332,"Brookfield Zoo--By the ""L""",https://www.loc.gov/item/98513301/,98513301,1936,"1 print on board (poster) : silkscreen, color. | Poster showing a panda bear hugging a tree."
333,Du Page County centennial flower show,https://www.loc.gov/item/98513304/,98513304,1936,"1 print on board (poster) : silkscreen, color. | Poster showing a flower."
334,"""Just a scratch"" But! Infection is avoided by immediate first aid on-the-job!",https://www.loc.gov/item/98517931/,98517931,1936,"1 print on board (poster) : silkscreen, color. | Poster for Illinois WPA Safety Division promoting immediate treatment of on-the-job injuries."
335,Art classes for children,https://www.loc.gov/item/98513305/,98513305,1936,"1 print on board (poster) : silkscreen, color. | Poster showing a child drawing."
336,Exhibition of art by children,https://www.loc.gov/item/98513327/,98513327,1936,"1 print on board (poster) : silkscreen, color. | Poster for an exhibition of children's art, showing a cow and a house."
337,Exhibition of work by the students,https://www.loc.gov/item/98513336/,98513336,1936,"1 print on board (poster) : silkscreen, color. | Poster for a student art exhibition at the Art Institute of Chicago, showing a canvas on an easel."
338,W.P.A. Federal Art Project of Illinois--Sculpture exhibition - 433 East Erie Street--April 10th - May 12th,https://www.loc.gov/item/98513359/,98513359,1939,"1 print on board (poster) : silkscreen, color. | Poster for a sculpture exhibition sponsored by the W.P.A. Federal Art Project, showing a hand holding clay that has been shaped into the form of a face."
339,Exhibition Index of American Design.,https://www.loc.gov/item/98507711/,98507711,1941,"1 print on board (poster) : silkscreen, color. | Poster for WPA exhibition of ""Index of American Design"" at the Chicago Historical Society."
340,Public library week--November 12 - 18 Your public library invites you to make its acquaintance : Open house all week : Always at your service.,https://www.loc.gov/item/98517823/,98517823,1936,"1 print on board (poster) : silkscreen, color. | Poster for the Chicago Public Library promoting public library week."
341,A lifelong job--the constant protection of their health--The Cook County Public Health Unit,https://www.loc.gov/item/98513455/,98513455,1936,"1 print on board (poster) : silkscreen, color. | Poster showing a woman and two children in the rain."
342,Evite accidentes No se quede en la calle durante una alarma /,https://www.loc.gov/item/98507186/,98507186,1942,"1 print (poster) : silkscreen, color. | Poster showing a man lying on the sidewalk next to an automobile crashed into a lamp post."
343,Chicago public library week--March 30 - April 5 The public library--an American institution /,https://www.loc.gov/item/98513471/,98513471,1936,"1 print on board (poster) : silkscreen, color. | Poster showing a globe with a book on North America."
344,July 4--Independence Day,https://www.loc.gov/item/98513489/,98513489,1936,"1 print on board (poster) : silkscreen, color. | Poster for the July 4th celebration at the DuPage County Centennial in Downers Grove, showing a firecracker."
345,Interior decoration,https://www.loc.gov/item/98518265/,98518265,1936,"1 print on board (poster) : silkscreen, color. | Poster promoting interior decoration."
346,Moments with genius Written by the Illinois Writers Project : presented by the Museum of Science & Industry /,https://www.loc.gov/item/98513494/,98513494,1936,"1 print on board (poster) : silkscreen, color. | Poster for a radio presentation ""Moments with genius"" by the Barnum Radio Players on radio station WBBM, showing the stylized face of a man holding a test tube."
